EmployeeID,Total Hours Worked,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
3827,1810.2000000000003,3,4,31,0,1,1,7,3,3,1,2,6,2,36170,7.0,21,1,10.0,5,5,0,3,4.0,1.0,3.0
3828,2725.7999999999997,3,3,36,0,2,1,18,1,3,1,2,4,1,67250,9.0,17,1,7.0,3,3,1,1,3.0,3.0,3.0
3829,1524.8000000000002,2,3,34,0,1,2,28,4,2,1,5,4,0,103250,1.0,11,1,9.0,3,9,7,2,3.0,4.0,3.0
3830,1817.8000000000002,3,3,49,0,2,1,1,4,1,1,3,0,1,69490,1.0,14,1,10.0,2,9,1,4,3.0,1.0,2.0
3831,1650.0,3,3,39,0,2,1,6,2,1,1,3,6,1,106090,2.0,17,1,10.0,2,7,7,7,2.0,1.0,3.0
3832,1520.4,3,3,27,0,2,1,2,1,1,1,4,6,0,44470,1.0,13,0,7.0,4,7,0,7,4.0,1.0,3.0
3833,1901.6000000000001,2,4,35,0,2,1,2,3,3,0,2,7,1,21570,1.0,25,0,16.0,1,16,1,10,2.0,1.0,3.0
3834,1842.6000000000004,3,3,28,0,2,1,23,3,1,1,3,4,0,46010,0.0,15,2,6.0,2,5,0,0,2.0,1.0,2.0
3835,1952.6,3,3,21,0,2,1,3,1,1,0,1,2,2,170990,1.0,14,1,3.0,2,2,2,2,3.0,4.0,3.0
3836,2089.8,2,3,18,1,1,1,3,5,3,1,1,5,2,24790,1.0,12,1,0.0,2,0,0,0,2.0,4.0,4.0
3837,1488.4,2,3,47,0,2,1,25,4,3,1,2,6,1,148520,3.0,19,3,27.0,3,5,1,0,4.0,3.0,3.0
3838,1710.5999999999997,3,3,39,0,2,2,2,4,1,1,1,2,0,72640,0.0,17,0,11.0,5,10,0,7,3.0,3.0,3.0
3839,1891.5999999999997,3,3,40,0,2,1,22,1,1,1,1,2,1,56660,1.0,14,1,18.0,2,18,14,12,1.0,3.0,3.0
3840,1560.4,3,3,35,0,0,1,29,3,3,0,2,7,1,78230,1.0,13,1,15.0,3,14,2,9,3.0,3.0,3.0
3841,2001.0,4,3,37,0,2,1,29,4,5,1,1,2,1,78800,3.0,12,1,9.0,2,4,0,2,3.0,3.0,2.0
3842,1659.1999999999998,3,3,39,0,1,1,2,3,5,0,2,3,2,131940,0.0,11,0,10.0,2,9,3,8,1.0,3.0,1.0
3843,1827.0000000000002,2,3,45,0,2,1,28,3,1,0,2,2,0,50670,1.0,11,2,10.0,3,10,3,9,4.0,4.0,3.0
3844,2381.9999999999995,3,3,38,0,2,1,2,4,1,0,3,7,1,50790,3.0,11,0,10.0,3,5,0,2,4.0,3.0,4.0
3845,1488.8,3,3,35,1,2,1,2,3,1,1,3,0,1,23210,9.0,12,1,15.0,0,13,6,0,4.0,1.0,3.0
3846,1994.6000000000001,3,3,37,0,2,1,22,3,1,0,2,0,1,174440,1.0,14,0,8.0,4,8,7,7,2.0,2.0,1.0
3847,2311.8,2,3,40,0,2,1,8,3,5,0,2,0,2,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0
3848,2144.4,2,3,44,0,1,2,2,2,2,1,1,2,1,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0
3849,1764.0000000000002,3,3,48,0,1,2,10,4,2,0,3,3,1,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0
3850,2662.7999999999997,1,3,35,1,2,1,9,3,1,1,2,3,0,173990,6.0,12,0,7.0,3,2,2,2,1.0,4.0,2.0
3851,2162.0,3,4,24,0,1,1,15,3,1,1,2,6,2,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0
3852,1798.0,1,3,27,0,2,2,10,4,1,1,3,7,1,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0
3853,1591.4,3,4,27,0,1,1,7,3,1,1,1,6,2,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0
3854,2612.7999999999997,3,3,40,1,2,2,16,4,2,1,1,5,2,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0
3855,1809.4000000000005,2,3,29,0,2,1,20,1,3,0,2,3,2,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0
3856,1973.8000000000002,2,4,36,0,2,1,23,3,1,0,3,7,1,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0
3857,1520.0,2,3,25,0,1,2,5,1,2,1,4,4,0,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0
3858,1675.0,3,3,39,0,2,2,10,3,2,0,2,5,1,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0
3859,1943.5999999999997,2,4,49,0,2,2,4,2,1,1,2,5,1,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0
3860,1925.1999999999998,2,3,50,0,2,1,2,2,3,1,3,7,0,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0
3861,1650.0,3,3,20,0,2,1,18,4,3,0,2,7,2,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0
3862,1924.6,3,3,34,0,2,1,10,3,3,1,3,2,0,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0
3863,1499.6000000000001,3,3,36,0,2,1,1,3,1,0,2,0,2,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0
3864,2109.2,3,3,49,0,2,0,6,2,1,0,2,6,1,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0
3865,1986.7999999999997,3,3,36,0,0,1,8,4,1,1,4,2,1,103880,0.0,14,0,4.0,2,3,1,2,4.0,3.0,3.0
3866,1568.4000000000003,3,3,36,0,2,1,2,2,3,0,2,0,0,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0
3867,1893.3999999999999,3,3,54,0,2,2,24,3,2,1,1,2,1,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0
3868,1902.1999999999998,3,3,43,0,2,1,2,4,1,0,1,6,1,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0
3869,2072.3999999999996,2,3,35,1,1,1,17,4,3,1,1,5,2,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0
3870,1790.2,3,3,38,0,1,1,19,2,1,1,2,6,1,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0
3871,2649.6000000000004,2,3,29,0,2,1,1,2,3,1,2,8,0,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0
3872,1605.0,2,3,33,0,2,1,7,3,3,1,5,7,0,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0
3873,1630.8,3,3,32,0,2,1,5,4,5,1,5,6,0,50030,0.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0
3874,1846.4,2,3,31,0,2,1,28,4,5,0,2,7,1,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0
3875,2414.6,2,3,49,0,2,1,2,4,3,1,1,2,0,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0
3876,1930.1999999999996,3,3,38,0,1,2,29,2,3,0,1,7,2,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0
3877,1665.2,2,4,47,0,2,1,1,4,3,1,3,2,0,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0
3878,1597.0000000000002,1,3,49,0,2,1,21,3,3,1,2,4,2,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0
3879,2745.0,4,3,41,0,2,1,24,4,1,0,4,3,2,137260,3.0,12,0,21.0,6,2,0,2,4.0,3.0,3.0
3880,1920.7999999999995,3,3,20,0,2,1,1,3,1,1,1,8,2,47770,1.0,18,1,2.0,3,2,0,2,4.0,1.0,3.0
3881,2374.8,2,3,33,0,0,1,18,2,3,0,2,0,0,63850,1.0,13,0,7.0,6,6,1,2,3.0,4.0,3.0
3882,1498.0,3,3,36,0,2,1,2,2,5,1,3,7,1,199730,6.0,12,0,10.0,2,3,0,2,1.0,3.0,2.0
3883,2116.8,2,3,44,0,2,1,9,3,5,0,3,0,0,68610,4.0,12,0,8.0,2,2,2,2,3.0,4.0,3.0
3884,2034.6000000000001,3,3,23,1,2,0,6,3,1,0,3,2,2,49690,1.0,12,0,5.0,3,5,1,2,4.0,3.0,3.0
3885,1836.4000000000003,3,3,38,0,2,1,11,2,1,1,1,7,1,198450,7.0,11,1,7.0,3,0,0,0,4.0,3.0,2.0
3886,1995.4,3,3,53,0,2,1,24,3,1,1,4,5,1,133200,3.0,11,0,11.0,2,4,1,2,2.0,4.0,3.0
3887,2475.4,1,3,48,1,1,2,10,2,2,1,1,0,1,63470,2.0,12,1,19.0,3,9,7,7,4.0,3.0,3.0
3888,1867.4,3,3,32,1,2,2,1,3,1,1,2,6,2,27430,1.0,19,1,1.0,2,1,0,0,4.0,2.0,3.0
3889,1790.4,3,4,26,0,0,1,18,2,3,1,1,1,2,108800,1.0,23,1,7.0,5,7,5,7,4.0,4.0,3.0
3890,1914.1999999999996,3,3,55,0,2,1,23,1,1,1,5,2,0,23420,5.0,11,2,8.0,2,4,1,2,1.0,2.0,3.0
3891,1977.8,1,3,34,0,2,2,28,3,1,0,2,6,1,176500,1.0,19,1,15.0,6,15,4,13,2.0,4.0,4.0
3892,1550.4,2,3,60,0,2,2,17,4,3,1,1,3,0,40250,3.0,13,1,19.0,5,1,0,0,3.0,4.0,4.0
3893,1953.1999999999998,3,3,33,0,2,2,3,3,1,1,3,3,1,97250,1.0,11,0,14.0,0,14,2,13,2.0,2.0,3.0
3894,1619.8,3,3,37,0,1,1,13,3,1,1,1,2,0,119040,1.0,12,1,6.0,4,6,1,3,3.0,4.0,2.0
3895,1769.3999999999999,3,3,34,0,2,1,7,2,1,1,1,0,1,21770,1.0,13,0,10.0,5,10,8,7,2.0,4.0,3.0
3896,2294.2000000000003,3,3,23,1,2,1,12,2,3,1,2,6,0,75250,1.0,14,2,3.0,2,3,0,2,3.0,4.0,3.0
3897,2125.2,4,3,44,0,2,0,1,3,1,1,1,6,1,48340,1.0,14,0,9.0,1,8,6,7,3.0,4.0,3.0
3898,2043.2,3,3,35,0,1,1,13,3,1,1,3,7,2,20420,0.0,16,0,6.0,2,5,1,4,1.0,4.0,4.0
3899,2002.4,1,3,43,0,2,1,25,4,1,1,2,7,1,22200,1.0,11,0,10.0,2,10,8,8,4.0,4.0,3.0
3900,1673.7999999999997,3,3,24,0,2,1,6,3,1,1,3,7,1,10520,1.0,13,0,5.0,3,5,0,4,3.0,3.0,3.0
3901,1742.6,3,3,41,0,2,2,6,4,2,1,1,6,2,28210,1.0,17,0,10.0,3,10,8,7,4.0,3.0,3.0
3902,1953.3999999999999,3,3,29,0,2,1,2,2,1,1,2,6,1,192370,9.0,11,1,9.0,2,5,1,2,4.0,3.0,3.0
3903,1561.0000000000002,1,3,36,0,2,0,1,4,1,0,3,6,2,41070,3.0,11,1,17.0,2,13,6,7,3.0,4.0,2.0
3904,1577.2000000000005,2,3,45,0,0,2,2,3,1,0,2,4,1,83960,3.0,15,2,25.0,3,23,14,4,3.0,3.0,2.0
3905,1590.7999999999997,2,3,24,1,2,2,6,2,3,0,2,3,1,20070,1.0,12,0,1.0,2,1,0,0,4.0,3.0,3.0
3906,1690.0,3,3,47,1,1,1,1,3,3,0,2,7,1,196270,7.0,11,2,25.0,1,23,14,10,3.0,3.0,1.0
3907,1912.6000000000001,3,3,26,0,2,1,9,1,3,1,1,7,1,106860,1.0,14,1,3.0,2,3,0,2,4.0,3.0,4.0
3908,1643.2,3,4,45,0,2,1,1,4,1,1,1,5,2,29420,1.0,22,1,21.0,4,21,8,6,4.0,2.0,3.0
3909,1711.6,3,3,32,0,1,2,1,1,2,1,2,2,1,88580,6.0,16,1,10.0,2,5,1,3,1.0,3.0,2.0
3910,1803.2000000000005,3,3,31,0,2,1,14,2,1,1,1,7,1,167560,1.0,11,2,6.0,5,5,0,3,2.0,3.0,4.0
3911,1920.1999999999996,1,3,41,0,0,2,2,2,3,1,2,6,1,107980,2.0,14,2,10.0,5,3,1,2,3.0,2.0,3.0
3912,2452.2,3,3,40,0,2,1,22,2,5,1,1,0,1,23230,2.0,16,1,18.0,2,1,0,0,2.0,1.0,3.0
3913,1490.6000000000001,2,3,24,0,2,1,3,3,1,0,1,6,0,14160,1.0,15,1,6.0,3,6,1,2,2.0,1.0,4.0
3914,1899.5999999999997,2,3,46,0,2,1,6,3,3,1,4,7,2,46150,6.0,12,0,19.0,3,10,0,9,3.0,2.0,3.0
3915,1851.5999999999997,3,4,35,0,2,2,8,4,1,1,1,2,1,24610,2.0,20,1,17.0,4,7,0,7,4.0,3.0,3.0
3916,1812.4,3,3,30,0,2,2,9,4,2,1,1,2,1,87220,1.0,17,1,10.0,3,10,0,8,2.0,4.0,2.0
3917,1919.1999999999998,3,3,47,0,0,1,3,2,1,0,2,7,1,39550,7.0,12,1,4.0,5,1,0,0,3.0,2.0,1.0
3918,2443.2,3,4,46,0,2,1,1,4,5,0,3,7,0,99570,4.0,20,0,13.0,1,10,0,3,3.0,4.0,2.0
3919,2601.2,3,4,36,1,2,1,1,3,3,1,2,4,0,33760,5.0,20,0,16.0,3,2,2,2,2.0,1.0,3.0
3920,1724.9999999999995,3,3,32,1,2,1,26,3,3,0,2,5,2,88230,6.0,13,2,10.0,3,0,0,0,1.0,2.0,3.0
3921,1494.8000000000002,3,3,23,0,2,2,6,4,1,1,3,4,2,103220,1.0,14,2,3.0,2,3,1,2,3.0,2.0,1.0
3922,1617.2000000000003,3,3,31,0,1,2,3,3,2,1,2,7,2,46210,2.0,18,1,9.0,3,5,1,4,4.0,4.0,2.0
3923,2530.8,2,3,39,0,0,1,3,3,1,0,2,4,1,109760,1.0,11,0,9.0,3,9,5,8,4.0,4.0,3.0
3924,1902.3999999999999,2,3,32,0,2,1,6,3,5,1,1,6,1,36600,3.0,11,2,10.0,0,4,0,2,4.0,3.0,1.0
3925,1966.3999999999996,2,3,40,0,2,2,6,3,1,1,3,4,2,104820,1.0,11,1,21.0,6,21,12,8,2.0,2.0,2.0
3926,1933.9999999999998,3,3,45,0,2,1,19,4,3,1,1,8,1,71190,4.0,15,0,9.0,2,5,0,3,3.0,3.0,4.0
3927,1572.6000000000006,3,3,30,0,1,2,9,3,1,1,1,5,2,95820,0.0,12,1,10.0,2,9,0,7,4.0,1.0,3.0
3928,1486.8,3,3,24,0,1,2,3,4,2,1,1,7,1,45080,0.0,11,1,3.0,5,2,2,1,1.0,4.0,3.0
3929,1668.1999999999998,3,3,30,1,1,1,10,3,1,0,1,1,0,22070,6.0,14,0,6.0,4,4,1,2,3.0,4.0,2.0
3930,1898.0,4,3,31,0,2,1,3,2,1,1,3,2,1,77560,1.0,15,2,6.0,3,5,0,2,1.0,3.0,3.0
3931,1578.2000000000003,2,3,27,0,2,2,3,3,1,1,1,3,2,66940,1.0,13,1,6.0,2,6,1,4,3.0,4.0,2.0
3932,1692.8,3,3,29,1,2,2,4,3,2,1,5,6,2,36910,1.0,13,0,2.0,3,2,2,2,2.0,2.0,3.0
3933,2186.9999999999995,3,4,29,0,1,1,8,4,1,0,1,7,2,23770,8.0,21,1,10.0,2,3,0,2,4.0,3.0,4.0
3934,1980.2,3,3,30,0,2,2,7,3,1,1,3,7,0,23130,2.0,11,0,12.0,5,7,1,7,3.0,1.0,3.0
3935,2458.0,2,3,34,0,2,1,1,2,3,0,2,0,1,176650,0.0,11,0,6.0,5,5,1,2,4.0,4.0,3.0
3936,1837.0000000000005,3,3,33,0,0,1,2,4,3,1,1,8,2,25960,8.0,14,1,13.0,4,11,1,7,4.0,2.0,2.0
3937,1923.8,3,3,49,0,2,2,3,4,2,1,1,7,2,47280,3.0,11,1,8.0,4,5,0,4,4.0,4.0,4.0
3938,2055.2,1,3,33,1,2,1,10,3,1,1,1,7,2,43020,2.0,13,0,11.0,3,0,0,0,1.0,1.0,2.0
3939,1967.2000000000003,3,3,38,0,1,1,28,3,3,1,1,0,1,29790,4.0,12,1,9.0,3,6,0,5,3.0,2.0,2.0
3940,1539.2,3,3,31,1,2,0,9,4,0,1,2,2,1,168850,2.0,14,2,10.0,2,1,0,0,1.0,3.0,3.0
3941,1576.1999999999998,3,3,29,0,2,1,3,4,4,0,2,8,0,55930,1.0,13,1,1.0,3,1,0,0,4.0,1.0,3.0
3942,1693.8,3,3,30,0,2,1,2,1,3,1,1,8,1,104450,3.0,18,1,10.0,3,7,1,7,3.0,3.0,3.0
3943,1491.2,3,3,32,0,0,1,10,4,1,0,1,2,2,87400,2.0,11,1,12.0,2,7,0,7,2.0,2.0,3.0
3944,2253.2,2,3,38,0,2,1,8,2,5,0,1,4,1,25140,3.0,11,0,15.0,2,1,1,0,2.0,4.0,3.0
3945,2106.2,3,3,43,1,1,1,1,4,4,1,3,7,1,76550,9.0,12,1,6.0,3,1,0,0,3.0,3.0,3.0
3946,1662.0,3,3,42,0,2,0,1,3,4,0,1,0,0,174650,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0
3947,1887.0000000000002,3,4,55,0,2,1,3,2,1,0,1,7,1,73510,8.0,20,1,34.0,3,1,0,0,3.0,1.0,3.0
3948,1670.8,3,3,33,0,0,1,14,3,4,1,1,6,0,108200,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0
3949,1578.8,3,3,41,0,2,1,5,3,3,1,1,8,0,121690,1.0,19,0,5.0,2,5,0,4,3.0,1.0,3.0
3950,2042.0,2,4,34,0,0,1,7,4,3,0,1,6,0,196260,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0
3951,2021.2,4,3,53,0,0,1,10,4,3,1,2,0,1,20700,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0
3952,1512.4,3,3,43,0,2,2,16,2,2,0,1,2,2,67820,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0
3953,1919.6000000000001,3,3,34,0,2,2,10,2,1,0,5,7,2,77790,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0
3954,1868.8000000000004,4,3,21,1,2,2,1,2,2,1,5,0,2,27910,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0
3955,1604.6000000000001,2,3,38,0,2,1,8,2,1,0,2,7,1,32010,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0
3956,2217.2,3,3,22,1,2,1,1,3,4,1,4,6,1,49680,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0
3957,1820.4000000000003,2,3,31,0,2,1,8,5,1,1,5,7,1,131200,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0
3958,1679.3999999999996,3,3,51,0,2,1,1,4,1,0,1,3,1,40330,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0
3959,1983.0,2,3,37,0,2,1,24,1,1,1,2,7,1,32910,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0
3960,2491.7999999999997,4,3,46,0,2,2,3,4,2,0,1,8,0,42720,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0
3961,2367.6000000000004,2,3,36,0,2,1,27,3,5,0,4,6,1,50560,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0
3962,2317.4000000000005,4,3,44,1,1,2,10,4,1,1,1,6,0,28440,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0
3963,1512.2,3,3,37,0,2,1,19,2,5,1,2,7,0,27030,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0
3964,2151.0,3,4,35,1,2,1,15,4,1,1,2,6,2,19040,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0
3965,2005.6000000000001,3,3,33,0,2,1,8,5,3,1,2,2,1,82240,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0
3966,1839.0000000000002,3,3,28,0,2,2,9,3,3,0,2,7,1,47660,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0
3967,1727.5999999999997,2,3,39,0,2,2,3,4,2,0,2,2,2,26100,7.0,12,0,9.0,2,4,2,2,3.0,3.0,3.0
3968,1667.9999999999998,3,3,46,0,0,1,9,2,1,1,2,4,2,57310,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0
3969,1643.5999999999995,3,3,40,0,2,1,2,2,3,1,1,5,1,25390,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0
3970,1648.9999999999998,3,3,42,0,2,1,7,4,4,0,2,2,1,57140,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0
3971,1676.6,3,3,35,0,0,2,10,1,1,0,2,5,0,43230,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0
3972,1945.7999999999997,3,3,38,0,0,2,6,4,2,1,3,7,0,73360,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0
3973,1965.7999999999997,4,4,34,1,1,1,2,1,1,1,1,4,1,134990,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0
3974,1530.2,3,3,37,1,2,1,24,3,1,1,1,2,2,137580,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0
3975,1552.2,2,3,39,0,1,1,2,1,3,1,2,0,0,51550,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0
3976,1821.6,3,3,43,0,0,0,8,5,3,0,3,7,2,22580,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0
3977,1947.7999999999997,1,3,41,0,2,1,3,3,1,1,3,6,2,35970,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0
3978,2564.8,2,3,41,0,2,1,1,1,5,1,3,2,0,25150,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0
3979,1784.6,3,3,30,0,2,2,26,3,2,0,2,3,2,44200,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0
3980,2167.6,2,3,26,1,2,0,2,1,5,0,3,7,1,65780,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0
3981,1973.7999999999997,3,3,46,1,2,1,10,3,3,1,1,7,1,44220,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0
3982,1659.9999999999998,3,3,40,0,2,2,27,2,3,0,3,7,0,102740,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0
3983,1844.8000000000004,2,3,34,0,2,1,2,3,1,1,2,2,1,53430,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0
3984,1639.7999999999997,3,3,58,0,0,1,2,4,3,1,1,2,0,23760,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0
3985,1838.8000000000002,2,3,35,0,2,1,8,1,5,0,3,4,1,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0
3986,2659.6,3,3,47,0,2,1,19,5,3,0,2,6,0,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0
3987,1811.6000000000004,3,3,40,0,2,1,1,4,1,1,2,3,0,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0
3988,1762.1999999999998,2,3,54,0,2,2,27,4,3,1,1,6,1,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0
3989,1858.0000000000002,3,3,31,0,1,2,8,4,4,0,3,4,1,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0
3990,1883.7999999999997,3,3,28,0,2,2,1,2,1,1,3,3,1,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0
3991,2361.3999999999996,1,3,38,0,2,1,19,3,3,0,2,4,1,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0
3992,1520.2,2,3,26,0,2,2,8,3,2,0,1,0,2,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0
3993,2384.2,3,3,58,0,1,1,10,4,5,0,1,8,1,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0
3994,1892.2,3,4,18,0,0,1,2,3,1,1,3,8,2,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0
3995,1502.8000000000002,3,3,31,1,2,1,2,3,1,1,3,2,1,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0
3996,2174.8,2,3,29,1,2,1,8,2,3,1,1,3,0,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0
3997,1785.0,2,3,45,0,0,2,1,4,5,1,1,6,1,170480,4.0,15,0,10.0,3,8,5,7,3.0,3.0,4.0
3998,2663.7999999999997,3,3,36,0,2,2,2,3,5,0,5,2,1,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0
3999,1747.0000000000002,3,4,43,0,1,2,8,3,3,1,1,5,1,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0
4000,2545.1999999999994,3,3,27,0,1,2,8,4,1,1,5,6,2,21070,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0
4001,1917.9999999999998,3,3,29,0,1,1,6,2,3,1,1,1,1,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0
4002,1891.0,3,3,32,0,1,2,9,4,1,1,4,7,2,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0
4003,1617.0,3,3,42,0,0,1,11,3,3,1,1,3,1,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0
4004,1533.4000000000003,2,3,47,0,2,2,2,2,1,0,5,3,2,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0
4005,1791.0000000000002,3,4,46,0,2,0,1,3,1,0,1,2,0,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0
4006,1921.3999999999999,2,3,28,0,0,1,7,3,1,1,1,7,0,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0
4007,2004.0,3,3,29,0,2,1,16,3,3,0,1,4,0,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0
4008,1647.3999999999999,3,3,42,0,2,2,2,4,3,0,2,5,2,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0
4009,2576.9999999999995,3,3,32,1,2,1,1,1,3,1,2,2,2,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0
4010,1977.5999999999997,3,3,46,0,2,1,23,1,1,1,2,2,0,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0
4011,1766.4,4,3,27,0,2,2,2,3,1,0,5,6,1,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0
4012,1993.6,3,4,29,0,2,1,1,2,3,1,3,7,1,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0
4013,1569.8000000000002,2,3,43,0,2,1,1,3,1,1,1,4,1,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0
4014,1522.4,2,3,48,0,2,1,2,3,1,0,2,3,1,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0
4015,2137.8,2,3,29,1,1,1,13,2,1,0,1,2,2,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0
4016,1962.7999999999997,4,4,46,1,2,1,4,4,3,0,2,8,1,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0
4017,1911.8,3,4,27,0,1,1,16,4,3,1,3,0,1,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0
4018,1604.2,3,3,39,0,2,1,2,3,5,1,3,0,0,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0
4019,1552.8000000000002,3,3,55,0,2,1,2,3,1,0,1,1,1,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0
